title,price,rating,reviews_count,free_delivery,deal_badge,amoled,hd_display,lcd,oled,gps,bluetooth,calling,alexa,heart_rate,spo2,sleep,blood_oxygen,sports,fitness_tracker,step_counter,waterproof,ip68,ip67,5atm,men,women,kids,short_name,price_segment,is_popular
"smart watch for men (make call and answer), fitness tracker mens with blood pressure monitor heart rate sleep compatible with ios and android phones waterproof pedometer calorie counter running",11047.0,5.0,1.0,True,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,smart watch for men (make,Premium,0
"smartwatch for men/women, sleep/heart rate monitor, ip68 waterproof fitness tracker for android.us-t70ai",10789.0,3.6,67.0,True,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,"smartwatch for men/women, sleep/heart rate",Premium,0
"smart watches for women,1.85"" hd display compatible iphone/android (answer/make calls),110+ sport modes fitness tracker with heart rate/sleep/sp02 monitor,200+watch face ip68 waterproof (black, 1.8)",10423.0,3.9,5.0,True,,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,"smart watches for women,1.85"" hd",Premium,0
"nihemin smart watch (gps+map, black)",11252.0,4.2,1100.0,True,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"nihemin smart watch (gps+map, black)",Premium,1
"gamesir safeguard kids smart watch 5g/4g with sim calling, 800mah battery, gps tracker, sos alerts, video calling, face unlock, voice chat, games, ip67 waterproof (black)",3129.0,3.1,91.0,True,Limited time deal,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,gamesir safeguard kids smart watch,Mid-Range,0
"muse modernist milanese edition hybrid smartwatch for men & women with bluetooth connectivity, step counter, sleep monitoring, 5atm water resistant (36mm, white)",7999.0,3.7,16.0,True,,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,muse modernist milanese edition hybrid,Premium,0
"toobur smart watch for men women alexa built-in, 1.95"" fitness tracker with answer/make calls, ip68 waterproof/heart rate/sleep tracker/100 sports, fitness watch compatible ios android",9254.0,4.2,4300.0,True,,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,toobur smart watch for men,Premium,1
"smart watch for men women(answer/make calls), 1.83"" hd smartwatch, fitness tracker with 110+ sport modes,waterproof, heart rate/sleep/step monitor, pedometer, activity tracker for android ios",3351.0,5.0,2.0,True,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,smart watch for men women(answer/make,Mid-Range,0
"simpeak 5-pack soft screen protector bumper case compatible with fitbit charge 5 smartwatch, full protection, rose pink/clear/silver/black/rose gold",1472.0,4.3,834.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,simpeak 5-pack soft screen protector,Budget,0
"gamesir safeguard kids smart watch 5g/4g with sim calling, 800mah battery, gps tracker, sos alerts, video calling, face unlock, voice chat, games, ip67 waterproof (sky blue)",3129.0,3.1,91.0,True,Limited time deal,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,gamesir safeguard kids smart watch,Mid-Range,0
"csasan smart watch for men women, 1.91"" hd screen smartwatch heart rate/sleep/steps monitor, activity trackers for android ios black",5893.0,4.2,67.0,True,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,csasan smart watch for men,Mid-Range,0
"hammer cyclone 1.39"" round dial smart watch with calling function, high refresh rate, multi sports modes, spo2, hr, voice assistant (navy blue)",1398.0,2.5,217.0,True,,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"hammer cyclone 1.39"" round dial",Budget,0
"smart watch (answer/make call) for men women, 2.02"" smartwatch with heart rate/blood pressure/blood oxygen/sleep monitor, ipx8 waterproof fitness tracker, 100+ sports modes compatible with ios android",8314.0,4.8,11.0,True,,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,smart watch (answer/make call) for,Premium,0
smartwatches,11252.0,4.3,24.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,smartwatches,Premium,0
"2026 gps smartwatches, 1.43” amoled always-on display, 5atm swimming waterproof, 170+ sports mode, 500mah battery, make&answer call smart watches for man, fitness watches for ios and android (black)",7434.0,3.6,10.0,True,,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,"2026 gps smartwatches, 1.43” amoled",Premium,0
"toobur smart watch for men women alexa built-in, 1.95"" fitness tracker with answer/make calls, ip68 waterproof/heart rate/sleep tracker/100 sports, fitness watch compatible android ios",9245.0,4.2,4300.0,True,,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,toobur smart watch for men,Premium,1
"smart watch for men women(answer/make call), 2025 fitness activity tracker 1.57” smartwatch with heart rate/sleep monitor/pedometer/calories/110+ sports, ip68 waterproof fitness watch for android ios",4539.0,3.9,32.0,True,,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,smart watch for men women(answer/make,Mid-Range,0
"diyeeni k52 smart watch for men, outdoor bluetooth sports watch, 1.39in hd fitness sleep monitor for android ios, with pedometer sport mode",6000.0,3.5,18.0,True,,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,diyeeni k52 smart watch for,Mid-Range,0
"dpofirs smart watch with earbuds, reloj con audifonos incluidos adentro, 2.01 inch screen silicone band smartwatch headset fitness watch for ios for android black",7987.0,2.6,3.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"dpofirs smart watch with earbuds,",Premium,0
"smart watch for kids, 1.85"" fitness tracker with heart rate, sleep monitor, ip68 waterproof smartwatches with video music, pedometer, game, no app/phone, gift for boys girls",7436.0,4.3,14.0,True,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,"smart watch for kids, 1.85""",Premium,0
"loekneue smartwatch for women, 1.83” fitness watch with blood pressure, calls/messages, female cycle tracking, heart rate & sleep monitor, ip68 waterproof for android & iphone",10039.0,3.9,79.0,True,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,"loekneue smartwatch for women, 1.83”",Premium,0
ancool compatible fenix 5x plus band 26mm easy fit silicone smartwatch bands replacement for fenix 6x/fenix 6x pro/fenix 5x/fenix 5x plus/fenix 3/fenix 3 hr (orange),3309.0,4.4,65.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ancool compatible fenix 5x plus,Mid-Range,0
"1.6"" amoled men’s smart watch with bluetooth calls, 15-day battery life, ip68 waterproof, built-in flashlight, 110+ sports modes, heart rate/spo2/sleep tracking, compatible with android/ios",8040.0,4.0,6.0,True,,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,"1.6"" amoled men’s smart watch",Premium,0
"efolen smart watch for women answer/make call,1.27"" hd fitness tracker for android iphone,heart rate spo2 sleep monitor,ip68 waterproof digital watch,100+ sports activity trakcer pink",9254.0,4.2,8.0,True,,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,efolen smart watch for women,Premium,0
"smart watch (answer/make call) for men women, 2.02"" smartwatch with blood oxygen/blood pressure/heart rate/sleep monitor, ipx8 waterproof fitness tracker, 100+ sports modes compatible with ios android",7048.0,4.2,16.0,True,,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,smart watch (answer/make call) for,Premium,0
"smart watch 1.91"" hd smartwatches men women, fitness tracker bluetooth call, 112+ sports, ip68 waterproof, heart rate sleep monitor pedometer calories alarm clock, for ios android, rose pink",5351.0,4.0,1.0,True,,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,"smart watch 1.91"" hd smartwatches",Mid-Range,0
"bribejat smart watches for men, 1.76"" hd square touchscreen with heart rate/spo2/sleep monitor, make/answer calls, 123 sports modes, ip68 waterproof fitness watch for iphone android compatible (blue)",4641.0,4.0,92.0,True,,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,"bribejat smart watches for men,",Mid-Range,0
n8 2 in 1 smart bracelet tws wireless bluetooth headset combo wireless earphone smart watch bluetooth call heart rate blood pressure sleep monitor women men sport smart band (black),13072.0,3.1,64.0,True,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,n8 2 in 1 smart,Premium,0
"d8pro 2.01"" tft smartwatch with earbuds smart watch tws wireless bluetooth headset health monitor fitness tracker bluetooth call music player (black steel)",9239.0,3.4,9.0,True,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"d8pro 2.01"" tft smartwatch with",Premium,0
"smart watch, amoled ultra-clear screen, 3atm swimming waterproof, answer/make calls, fitness tracker running watch, heart rate/sleep tracker/100 sports, compatible android/ios phone, pink",9511.0,4.3,115.0,True,,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,"smart watch, amoled ultra-clear screen,",Premium,0
"stecei smart watch for men women bluetooth call, smartwatch with heart rate/sleep monitor, sport modes fitness watch, coral pink",12276.0,4.0,72.0,True,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,stecei smart watch for men,Premium,0
"military smart watches for men(answer/make calls), 1.39"" hd fitness watch, 24/7 heart rate sleep monitor, smart watch for men 110+ sport modes, 30day, ip68 waterproof smartwatch for android ios",10384.0,3.0,1.0,True,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,military smart watches for men(answer/make,Premium,0
"4g kids smartwatch with call sos music camera, video alarm, pedometer, calculator, stopwatch, educational games, smart watch, phone with sim card for boys and girls 4-12",8084.0,2.0,1.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4g kids smartwatch with call,Premium,0
"yyky military smart watches for men - compass & flashlight - 2.01'' hd ip68 waterproof smart watch, fitness tracker with call, heart rate, sleep monitor,100+ sport modes, 40 days battery life",9612.0,3.8,24.0,True,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,yyky military smart watches for,Premium,0
"uaue smart watch for men women (answer/make call), smartwatch fitness activity tracker, sports",4721.0,4.1,66.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,uaue smart watch for men,Mid-Range,0
"mymax ts17 android/ios smart watch for men women, largest 1.75” screen & thinnest 8.5mm activity fitness tracker, with bluetooth 5.0, ip68 waterproof, blood pressure/heart rate monitor (fit m3, black)",10682.0,5.0,1.0,True,,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,mymax ts17 android/ios smart watch,Premium,0
"iaret smart watch for women, call receive/dial smartwatch for android ios phones, waterproof activity fitness tracker with full touch color screen heart rate sleep monitor pedometer, gifts for women",7160.0,3.9,81.0,True,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,"iaret smart watch for women,",Premium,0
"smart watch for motorola edge+ (2022) - with bluetooth call, 1.9"" hd touch screen fitness tracker 50+ sport modes elegant activity tracker for android/ios phones - black",7434.0,5.0,1.0,True,,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,smart watch for motorola edge+,Premium,0
tixpc 4g kids smart watch for boys with gps tracker sim card location mobile phone sos calling waterproof voice chat alarm clock for ages 5-12 children birthday gifts (blue),8365.0,3.2,28.0,True,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,tixpc 4g kids smart watch,Premium,0
"smart watches for men with bluetooth call,1.43"" amoled waterproof smartwatch with flashlight,111 sport modes,530mah heart rate/spo2/sleep monitor fitness tracker for android ios",9659.0,4.6,6.0,True,,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,smart watches for men with,Premium,0
"smart watch for google pixel 8 pro military smart watch for men (answer/make call), 1.85in hd tactical sports rugged smartwatch, fitness tracker watch for android/ios phones - black",8413.0,3.8,3.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,smart watch for google pixel,Premium,0
fitturn replacement magnetic attraction usb charging cable cord charger cradle dock adapter holder compatible with uwatch/uwatch 2 2s/ uwatch 3/ ufit wristband smart watch charger -pins’ gap 2.84mm,1510.0,4.0,115.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,fitturn replacement magnetic attraction usb,Budget,0
"toobur smart watch for women men, no phone no app needed,1.83"" fitness tracker watch with heart rate/step tracker/pedometer/sleep, ip68 waterproof metal smartwatch compatible ios android",5612.0,3.7,130.0,True,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,toobur smart watch for women,Mid-Range,0
"yihou compass smart watch with led flashlight waterproof swimming watches, 2.01'' military fitness tracker rugged tactical smartwatch (answer/make call)",7505.0,4.2,3.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,yihou compass smart watch with,Premium,0
"booomic smart watch with alexa built-in, 350mah battery, 1.83"" hd touchscreen fitness tracker, bluetooth notifications, ip68 waterproof, 120+ sport modes, pedometer, android smart watch",12987.0,4.0,2.0,True,,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,booomic smart watch with alexa,Premium,0
"aiunit compatible ionic bands for men women teens kids large small, strap sport accessory wristband design for ionic smart watch",1322.0,4.5,1200.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,aiunit compatible ionic bands for,Budget,1
smartwatch for woman 1.59”,9849.0,3.7,18.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,smartwatch for woman 1.59”,Premium,0
"fitpolo smart watches for men/women, 1.8'' alexa built-in fitness tracker watch with bluetooth calls, ip68 waterproof, heart rate/sleep/spo2/stress monitor, 110 sport modes for android & iphone",11937.0,4.3,113.0,False,,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,"fitpolo smart watches for men/women,",Premium,0
"military smartwatch for men with 2 smartwatch bands bluetooth calls for android ios, ip68 waterproof outdoor fitness tracker 1.96"" amoled screen- black&orange",6350.0,3.7,17.0,True,,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,military smartwatch for men with,Mid-Range,0
"smart watch (answer/make calls), 1.85"" smart watches for women men digital watch fitness tracker with 100+ sport modes heart rate monitor for ios android phones waterproof (light pink)",8686.0,4.3,52.0,True,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,"smart watch (answer/make calls), 1.85""",Premium,0
"alphagear juliet smartwatch for iphone & android, style smart watch (answer/make call), wellness tracker with 1.32"" amoled screen, 10 days battery (2xscreen protector and 1x extra band included)",15303.0,3.6,26.0,True,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,alphagear juliet smartwatch for iphone,Premium,0
"smart watches for women, fitness tracker watch with sleep/heart rate/spo2/blood pressure monitor, 1.85'' smartwatch for android iphone, calls/sms/notifications, 100+ sports modes, 300+ dials, 3 bands",7471.0,4.0,83.0,True,,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,"smart watches for women, fitness",Premium,0
"fitpolo fitness tracker with heart rate monitor, smart watch 1.3 inches color touch screen ip68 waterproof step calorie counter sleep monitoring pedometer watches activity trackers for women men kids",5689.0,4.1,12800.0,True,,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,fitpolo fitness tracker with heart,Mid-Range,1
"smart watches for women men[calls/2 bands/metal thin body] for android iphone samsung compatible,1.43"" micro-spherical amoled screen,ip68 waterproof sports watch (black steel)",8792.0,3.6,103.0,True,,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,smart watches for women men[calls/2,Premium,0
"rifephi smart watch for women, 1.39"" fitness watch with hr/bp/spo2 monitor, female cycle tracking, ip67 waterproof, 113 sport modes for android & iphone (silver)",10205.0,4.1,65.0,True,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,"rifephi smart watch for women,",Premium,0
kids smart watches for girls boys toys ages 4-12 with 30+ games video recorder music alarm clock learning card hd touchscreen 4 5 6 7 8 year olds birthday gift,7994.0,4.5,62.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,kids smart watches for girls,Premium,0
"iowodo smart watch for men women (answer/make calls), voice assistant, 1.85"" fitness watch with spo2 heart rate sleep monitor, 100 + sports, ip68 waterproof step counter smartwatch for ios android",8000.0,4.2,1000.0,True,,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,iowodo smart watch for men,Premium,0
"smart watch charger, magnetic usb smartwatch charging cable, 2 pin cord charger compatible for huawei 6 7 band 6 7 for honor 6 es watch (black)",889.0,4.6,51.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"smart watch charger, magnetic usb",Budget,0
"aolon smart watch for men women (answer/make calls), 1.46"" ips hd screen, fitness tracker, 100+ sport modes, blood oxygen/sleep/heart rate monitor, ip67 waterproof, smartwatch for android ios, black",8258.0,3.4,33.0,True,,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,0,aolon smart watch for men,Premium,0
"minecraft kids smart watch with touchscreen display, 10 watch faces, games, camera, alarm, timer, step counter & calculator – fun interactive learning watch for boys & girls, fits wrist sizes 5.5""-8"",",8280.0,4.3,14.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,minecraft kids smart watch with,Premium,0
"parsonver smart watch, 5atm waterproof swimming watch, fitness activity tracker with 110+ sports modes, heart rate/sleep/spo2/calories monitor, pedometer, fitness watch for android & iphone, rose gold",5501.0,3.8,502.0,True,,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,"parsonver smart watch, 5atm waterproof",Mid-Range,0
"h9 pro max fitness smartwatch with 2.01-inch ips display, heart rate tracking, ip67 waterproof,laxasfit app compatible (black)",5313.0,3.5,5.0,True,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,h9 pro max fitness smartwatch,Mid-Range,0
tixpc 4g kids smart watch boy with gps tracker location video call cell phone sos calling voice chat camera alarm clock for age 5-12 kids (black),11655.0,3.7,5.0,True,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,tixpc 4g kids smart watch,Premium,0
"sunkta smart watch for women(answer/make calls),1.32"" amoled display smart watch with heart rate,clories tracker 100+ sports modes, diy watch face women smartwatch for android ios 2 straps",8378.0,4.5,5.0,True,,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,sunkta smart watch for women(answer/make,Premium,0
"smart watch for women android & iphone, alexa built-in, 1.8"" touch screen fitness tracker with answer/make calls, ip68 waterproof heart rate/sleep/spo2 monitor, pedometer, 100+ sport modes, white",10969.0,3.4,21.0,True,,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,smart watch for women android,Premium,0
"stecei smart watch for men women bluetooth call, 1.85"" hd screen smartwatch with heart rate/sleep monitor, ip68 waterproof, fitness watch android ios, deep blue",4115.0,4.1,21.0,True,,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,stecei smart watch for men,Mid-Range,0
"military smart watches for men(answer/make calls), 1.39"" hd fitness watch, 24/7 heart rate sleep monitor, smart watch for men 110+ sport modes, 30day, ip68 waterproof smartwatch for android ios",7787.0,3.5,12.0,True,,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,military smart watches for men(answer/make,Premium,0
"200mah x-longer smartwatch battery for garmin approach s1, approach s3, approach s4 (361-00047-00, 361-00064-00)",5007.0,4.0,2.0,True,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200mah x-longer smartwatch battery for,Mid-Range,0
"smart watch, 1.83"" hd smart watches for women, fitness tracker watch with heart rate/sleep monitor/spo2, 100+ sports, ip67 waterproof smartwatch with bluetooth 5.2 for android iphone, pink",4324.0,3.9,232.0,True,,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,"smart watch, 1.83"" hd smart",Mid-Range,0
